show_id,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,country_10,country_11,country_12
s5590,Brazil,,,,,,,,,,,
s5591,United States,,,,,,,,,,,
s5592,Mexico,,,,,,,,,,,
s5593,South Korea,,,,,,,,,,,
s5594,Turkey,,,,,,,,,,,
s5595,United States,,,,,,,,,,,
s5596,Spain,,,,,,,,,,,
s5597,United States,,,,,,,,,,,
s5598,Spain, Italy, Argentina,,,,,,,,,
s5599,South Korea,,,,,,,,,,,
s5600,India,,,,,,,,,,,
s5601,Germany,,,,,,,,,,,
s5602,South Korea,,,,,,,,,,,
s5603,Canada,,,,,,,,,,,
s5604,South Korea,,,,,,,,,,,
s5605,Spain,,,,,,,,,,,
s5606,Chile, Spain, Argentina, Germany,,,,,,,,
s5607,United States,,,,,,,,,,,
s5608,United Kingdom,,,,,,,,,,,
s5609,South Korea,,,,,,,,,,,
s5610,Japan,,,,,,,,,,,
s5611,United Kingdom, United States,,,,,,,,,,
s5612,Italy,,,,,,,,,,,
s5613,West Germany,,,,,,,,,,,
s5614,United States,,,,,,,,,,,
s5615,Mexico,,,,,,,,,,,
s5616,United States,,,,,,,,,,,
s5617,India,,,,,,,,,,,
s5618,India,,,,,,,,,,,
s5619,India,,,,,,,,,,,
s5620,Spain,,,,,,,,,,,
s5621,Spain,,,,,,,,,,,
s5622,Canada, United States,,,,,,,,,,
s5623,United States,,,,,,,,,,,
s5624,Mexico,,,,,,,,,,,
s5625,France,,,,,,,,,,,
s5626,United Kingdom,,,,,,,,,,,
s5627,Brazil,,,,,,,,,,,
s5628,United States,,,,,,,,,,,
s5629,France,,,,,,,,,,,
s5630,India,,,,,,,,,,,
s5631,United States,,,,,,,,,,,
s5632,United States,,,,,,,,,,,
s5633,Germany,,,,,,,,,,,
s5634,Austria, Czech Republic,,,,,,,,,,
s5635,Germany,,,,,,,,,,,
s5636,Germany,,,,,,,,,,,
s5637,France,,,,,,,,,,,
s5638,United States,,,,,,,,,,,
s5639,Lebanon, Qatar,,,,,,,,,,
s5640,United States,,,,,,,,,,,
s5641,United States,,,,,,,,,,,
s5642,United Kingdom, Jordan, Qatar, Iran,,,,,,,,
s5643,United States,,,,,,,,,,,
s5644,United States,,,,,,,,,,,
s5645,Canada,,,,,,,,,,,
s5646,United States,,,,,,,,,,,
s5647,United States,,,,,,,,,,,
s5648,India,,,,,,,,,,,
s5649,United States,,,,,,,,,,,
s5650,France, Belgium,,,,,,,,,,
s5651,United States,,,,,,,,,,,
s5652,India,,,,,,,,,,,
s5653,Mexico,,,,,,,,,,,
s5654,South Korea,,,,,,,,,,,
s5655,Japan,,,,,,,,,,,
s5656,United States,,,,,,,,,,,
s5657,Mexico,,,,,,,,,,,
s5658,United States,,,,,,,,,,,
s5659,United States,,,,,,,,,,,
s5660,France, South Korea, Japan,,,,,,,,,
s5661,United States,,,,,,,,,,,
s5662,United States,,,,,,,,,,,
s5663,United Kingdom,,,,,,,,,,,
s5664,United States,,,,,,,,,,,
s5665,Germany,,,,,,,,,,,
s5666,South Korea,,,,,,,,,,,
s5667,United Kingdom,,,,,,,,,,,
s5668,South Korea,,,,,,,,,,,
s5669,South Korea,,,,,,,,,,,
s5670,South Korea,,,,,,,,,,,
s5671,China,,,,,,,,,,,
s5672,South Korea,,,,,,,,,,,
s5673,Japan,,,,,,,,,,,
s5674,South Korea,,,,,,,,,,,
s5675,United Kingdom,,,,,,,,,,,
s5676,South Korea,,,,,,,,,,,
s5677,Israel, Germany, France,,,,,,,,,
s5678,Canada, Japan, Netherlands,,,,,,,,,
s5679,Mexico,,,,,,,,,,,
s5680,United States,,,,,,,,,,,
s5681,United Kingdom,,,,,,,,,,,
s5682,United States,,,,,,,,,,,
s5683,United States, Hungary,,,,,,,,,,
s5684,United States,,,,,,,,,,,
s5685,Taiwan,,,,,,,,,,,
s5686,United States,,,,,,,,,,,
s5687,France, Germany,,,,,,,,,,
s5688,United States,,,,,,,,,,,
s5689,United States,,,,,,,,,,,
s5690,United States,,,,,,,,,,,
s5691,United States,,,,,,,,,,,
s5692,France,,,,,,,,,,,
s5693,Canada,,,,,,,,,,,
s5694,Canada, United States,,,,,,,,,,
s5695,United States,,,,,,,,,,,
s5696,United States,,,,,,,,,,,
s5697,India,,,,,,,,,,,
s5698,United States,,,,,,,,,,,
s5699,Peru,,,,,,,,,,,
s5700,Taiwan,,,,,,,,,,,
s5701,Taiwan,,,,,,,,,,,
s5702,India,,,,,,,,,,,
s5703,United States,,,,,,,,,,,
s5704,Taiwan,,,,,,,,,,,
s5705,United States,,,,,,,,,,,
s5706,India,,,,,,,,,,,
s5707,Mexico,,,,,,,,,,,
s5708,United States,,,,,,,,,,,
s5709,United States,,,,,,,,,,,
s5710,United States,,,,,,,,,,,
s5711,India,,,,,,,,,,,
s5712,Mexico,,,,,,,,,,,
s5713,United States,,,,,,,,,,,
s5714,United States,,,,,,,,,,,
s5715,France, Qatar,,,,,,,,,,
s5716,Colombia,,,,,,,,,,,
s5717,United Kingdom,,,,,,,,,,,
s5718,Germany,,,,,,,,,,,
s5719,India,,,,,,,,,,,
s5720,United States,,,,,,,,,,,
s5721,France,,,,,,,,,,,
s5722,United States,,,,,,,,,,,
s5723,Iceland,,,,,,,,,,,
s5724,United Kingdom,,,,,,,,,,,
s5725,United States,,,,,,,,,,,
s5726,Austria,,,,,,,,,,,
s5727,United Kingdom,,,,,,,,,,,
s5728,Taiwan,,,,,,,,,,,
s5729,Taiwan,,,,,,,,,,,
s5730,Taiwan,,,,,,,,,,,
s5731,Taiwan,,,,,,,,,,,
s5732,Taiwan,,,,,,,,,,,
s5733,Taiwan,,,,,,,,,,,
s5734,United States,,,,,,,,,,,
s5735,,,,,,,,,,,,
s5736,Spain,,,,,,,,,,,
s5737,Canada,,,,,,,,,,,
s5738,Canada, United States,,,,,,,,,,
s5739,United Kingdom, Germany, Canada,,,,,,,,,
s5740,France,,,,,,,,,,,
s5741,France, Belgium,,,,,,,,,,
s5742,Canada,,,,,,,,,,,
s5743,France,,,,,,,,,,,
s5744,Spain,,,,,,,,,,,
s5745,United States,,,,,,,,,,,
s5746,United States,,,,,,,,,,,
s5747,France,,,,,,,,,,,
s5748,Japan,,,,,,,,,,,
s5749,Japan,,,,,,,,,,,
s5750,Japan,,,,,,,,,,,
s5751,France,,,,,,,,,,,
s5752,Japan,,,,,,,,,,,
s5753,United Kingdom, France,,,,,,,,,,
s5754,Japan,,,,,,,,,,,
s5755,United States,,,,,,,,,,,
s5756,United States,,,,,,,,,,,
s5757,United States,,,,,,,,,,,
s5758,United States,,,,,,,,,,,
s5759,United States,,,,,,,,,,,
s5760,United States,,,,,,,,,,,
s5761,Ireland, South Africa,,,,,,,,,,
s5762,United States,,,,,,,,,,,
s5763,Taiwan,,,,,,,,,,,
s5764,Taiwan,,,,,,,,,,,
s5765,New Zealand,,,,,,,,,,,
s5766,Brazil,,,,,,,,,,,
s5767,Taiwan,,,,,,,,,,,
s5768,India,,,,,,,,,,,
s5769,Taiwan,,,,,,,,,,,
s5770,United States, Russia,,,,,,,,,,
s5771,Chile, United States, France,,,,,,,,,
s5772,Taiwan,,,,,,,,,,,
s5773,Spain,,,,,,,,,,,
s5774,United States, Canada,,,,,,,,,,
s5775,United States,,,,,,,,,,,
s5776,,,,,,,,,,,,
s5777,Netherlands,,,,,,,,,,,
s5778,Taiwan,,,,,,,,,,,
s5779,India,,,,,,,,,,,
s5780,United States,,,,,,,,,,,
s5781,Italy,,,,,,,,,,,
s5782,Taiwan,,,,,,,,,,,
s5783,Denmark, United States,,,,,,,,,,
s5784,United States,,,,,,,,,,,
s5785,United States,,,,,,,,,,,
s5786,United States,,,,,,,,,,,
s5787,,,,,,,,,,,,
s5788,,,,,,,,,,,,
s5789,,,,,,,,,,,,
s5790,,,,,,,,,,,,
s5791,,,,,,,,,,,,
s5792,,,,,,,,,,,,
s5793,Canada, United States,,,,,,,,,,
s5794,United States,,,,,,,,,,,
s5795,United States,,,,,,,,,,,
s5796,United Kingdom,,,,,,,,,,,
s5797,United States,,,,,,,,,,,
s5798,United States,,,,,,,,,,,
s5799,United Kingdom,,,,,,,,,,,
s5800,,,,,,,,,,,,
s5801,United States,,,,,,,,,,,
s5802,United Kingdom,,,,,,,,,,,
s5803,United Kingdom,,,,,,,,,,,
s5804,United States,,,,,,,,,,,
s5805,United Kingdom,,,,,,,,,,,
s5806,Taiwan,,,,,,,,,,,
s5807,United Kingdom,,,,,,,,,,,
s5808,Japan,,,,,,,,,,,
s5809,United States,,,,,,,,,,,
s5810,United States,,,,,,,,,,,
s5811,United States,,,,,,,,,,,
s5812,United States,,,,,,,,,,,
s5813,United Kingdom,,,,,,,,,,,
s5814,United States,,,,,,,,,,,
s5815,United Kingdom,,,,,,,,,,,
s5816,United States,,,,,,,,,,,
s5817,United States,,,,,,,,,,,
s5818,United States,,,,,,,,,,,
s5819,United States,,,,,,,,,,,
s5820,United States,,,,,,,,,,,
s5821,United States,,,,,,,,,,,
s5822,United Kingdom,,,,,,,,,,,
s5823,United Kingdom,,,,,,,,,,,
s5824,United Kingdom,,,,,,,,,,,
s5825,United States,,,,,,,,,,,
s5826,Colombia,,,,,,,,,,,
s5827,United Kingdom,,,,,,,,,,,
s5828,United States,,,,,,,,,,,
s5829,United States,,,,,,,,,,,
s5830,United States, France,,,,,,,,,,
s5831,United States,,,,,,,,,,,
s5832,United States,,,,,,,,,,,
s5833,Canada,,,,,,,,,,,
s5834,India, United Kingdom,,,,,,,,,,
s5835,Japan,,,,,,,,,,,
s5836,United States,,,,,,,,,,,
s5837,United States,,,,,,,,,,,
s5838,India,,,,,,,,,,,
s5839,,,,,,,,,,,,
s5840,Mexico,,,,,,,,,,,
s5841,United States,,,,,,,,,,,
s5842,China, Hong Kong,,,,,,,,,,
s5843,United States,,,,,,,,,,,
s5844,Japan,,,,,,,,,,,
s5845,Australia,,,,,,,,,,,
s5846,Australia,,,,,,,,,,,
s5847,United States,,,,,,,,,,,
s5848,United States,,,,,,,,,,,
s5849,Canada, United Kingdom, United States,,,,,,,,,
s5850,United States,,,,,,,,,,,
s5851,United States,,,,,,,,,,,
s5852,Belgium, France, Netherlands,,,,,,,,,
s5853,United States,,,,,,,,,,,
s5854,Japan, United States,,,,,,,,,,
s5855,United States,,,,,,,,,,,
s5856,Canada,,,,,,,,,,,
s5857,Japan,,,,,,,,,,,
s5858,United States,,,,,,,,,,,
s5859,Canada,,,,,,,,,,,
s5860,United Kingdom,,,,,,,,,,,
s5861,United Kingdom,,,,,,,,,,,
s5862,United States,,,,,,,,,,,
s5863,United States,,,,,,,,,,,
s5864,Japan,,,,,,,,,,,
s5865,China, United States,,,,,,,,,,
s5866,United States,,,,,,,,,,,
s5867,United States,,,,,,,,,,,
s5868,United States,,,,,,,,,,,
s5869,United States,,,,,,,,,,,
s5870,United States,,,,,,,,,,,
s5871,,,,,,,,,,,,
s5872,United States,,,,,,,,,,,
s5873,Mexico,,,,,,,,,,,
s5874,Hong Kong, China,,,,,,,,,,
s5875,Hong Kong, China,,,,,,,,,,
s5876,United States,,,,,,,,,,,
s5877,United States,,,,,,,,,,,
s5878,France,,,,,,,,,,,
s5879,United States,,,,,,,,,,,
s5880,United States,,,,,,,,,,,
s5881,Canada,,,,,,,,,,,
s5882,United States,,,,,,,,,,,
s5883,Japan,,,,,,,,,,,
s5884,United States,,,,,,,,,,,
s5885,United States,,,,,,,,,,,
s5886,United States,,,,,,,,,,,
s5887,United States,,,,,,,,,,,
s5888,United States,,,,,,,,,,,
s5889,United States,,,,,,,,,,,
s5890,United States,,,,,,,,,,,
s5891,United States,,,,,,,,,,,
s5892,United States,,,,,,,,,,,
s5893,United States,,,,,,,,,,,
s5894,United Kingdom, Ukraine, United States,,,,,,,,,
s5895,United States,,,,,,,,,,,
s5896,,,,,,,,,,,,
s5897,United States,,,,,,,,,,,
s5898,United States,,,,,,,,,,,
s5899,United States,,,,,,,,,,,
s5900,United States,,,,,,,,,,,
s5901,United States,,,,,,,,,,,
s5902,United States,,,,,,,,,,,
s5903,Germany, Australia, France, China,,,,,,,,
s5904,United States,,,,,,,,,,,
s5905,United States,,,,,,,,,,,
s5906,United States,,,,,,,,,,,
s5907,United States,,,,,,,,,,,
s5908,United States,,,,,,,,,,,
s5909,United Kingdom,,,,,,,,,,,
s5910,Mexico,,,,,,,,,,,
s5911,United States,,,,,,,,,,,
s5912,United States,,,,,,,,,,,
s5913,United States,,,,,,,,,,,
s5914,United States,,,,,,,,,,,
s5915,France,,,,,,,,,,,
s5916,United States,,,,,,,,,,,
s5917,United States,,,,,,,,,,,
s5918,United States,,,,,,,,,,,
s5919,United States,,,,,,,,,,,
s5920,,,,,,,,,,,,
s5921,United States,,,,,,,,,,,
s5922,United States,,,,,,,,,,,
s5923,Norway, United States,,,,,,,,,,
s5924,Canada,,,,,,,,,,,
s5925,United States,,,,,,,,,,,
s5926,United Kingdom,,,,,,,,,,,
s5927,United States,,,,,,,,,,,
s5928,United States,,,,,,,,,,,
s5929,United States,,,,,,,,,,,
s5930,United States,,,,,,,,,,,
s5931,United States, Bermuda, Ecuador,,,,,,,,,
s5932,United States,,,,,,,,,,,
s5933,United States,,,,,,,,,,,
s5934,United States, Hungary, Ireland, Canada,,,,,,,,
s5935,United States,,,,,,,,,,,
s5936,United Kingdom, Egypt, United States,,,,,,,,,
s5937,United States,,,,,,,,,,,
s5938,United States,,,,,,,,,,,
s5939,United States,,,,,,,,,,,
s5940,United States, United Kingdom,,,,,,,,,,
s5941,United States,,,,,,,,,,,
s5942,United States,,,,,,,,,,,
s5943,United States,,,,,,,,,,,
s5944,United States,,,,,,,,,,,
s5945,United States,,,,,,,,,,,
s5946,United States,,,,,,,,,,,
s5947,United States,,,,,,,,,,,
s5948,United States,,,,,,,,,,,
s5949,United States,,,,,,,,,,,
s5950,United States,,,,,,,,,,,
s5951,United States,,,,,,,,,,,
s5952,United States,,,,,,,,,,,
s5953,United States,,,,,,,,,,,
s5954,United States, France, United Kingdom,,,,,,,,,
s5955,Spain, Mexico, France,,,,,,,,,
s5956,United States,,,,,,,,,,,
s5957,Denmark,,,,,,,,,,,
s5958,United States,,,,,,,,,,,
s5959,United States,,,,,,,,,,,
s5960,United States,,,,,,,,,,,
s5961,United States,,,,,,,,,,,
s5962,India,,,,,,,,,,,
s5963,India,,,,,,,,,,,
s5964,Nigeria,,,,,,,,,,,
s5965,,,,,,,,,,,,
s5966,Norway, Iceland, United States,,,,,,,,,
s5967,India,,,,,,,,,,,
s5968,United Kingdom,,,,,,,,,,,
s5969,India,,,,,,,,,,,
s5970,India,,,,,,,,,,,
s5971,India,,,,,,,,,,,
s5972,United States,,,,,,,,,,,
s5973,Canada,,,,,,,,,,,
s5974,Canada,,,,,,,,,,,
s5975,,,,,,,,,,,,
s5976,Iceland,,,,,,,,,,,
s5977,Turkey,,,,,,,,,,,
s5978,United States,,,,,,,,,,,
s5979,Turkey,,,,,,,,,,,
s5980,United States,,,,,,,,,,,
s5981,United States,,,,,,,,,,,
s5982,United States, South Africa,,,,,,,,,,
s5983,Spain,,,,,,,,,,,
s5984,United States,,,,,,,,,,,
s5985,United Kingdom,,,,,,,,,,,
s5986,United States,,,,,,,,,,,
s5987,South Korea,,,,,,,,,,,
s5988,United States,,,,,,,,,,,
s5989,United States,,,,,,,,,,,
s5990,,,,,,,,,,,,
s5991,Hong Kong, China, Singapore,,,,,,,,,
s5992,United States,,,,,,,,,,,
s5993,United States, Germany,,,,,,,,,,
s5994,United States,,,,,,,,,,,
s5995,United States,,,,,,,,,,,
s5996,United States,,,,,,,,,,,
s5997,United States,,,,,,,,,,,
s5998,South Korea,,,,,,,,,,,
s5999,United Kingdom,,,,,,,,,,,
s6000,United States,,,,,,,,,,,
s6001,United States,,,,,,,,,,,
s6002,India,,,,,,,,,,,
s6003,United States,,,,,,,,,,,
s6004,South Africa, China, United States,,,,,,,,,
s6005,Argentina,,,,,,,,,,,
s6006,United Kingdom,,,,,,,,,,,
s6007,United States,,,,,,,,,,,
s6008,,,,,,,,,,,,
s6009,United States,,,,,,,,,,,
s6010,Indonesia,,,,,,,,,,,
s6011,Canada,,,,,,,,,,,
s6012,Egypt,,,,,,,,,,,
s6013,United States,,,,,,,,,,,
s6014,Denmark, France, Poland,,,,,,,,,
s6015,United States,,,,,,,,,,,
s6016,United States,,,,,,,,,,,
s6017,,,,,,,,,,,,
s6018,United States,,,,,,,,,,,
s6019,United States,,,,,,,,,,,
s6020,United States,,,,,,,,,,,
s6021,Indonesia,,,,,,,,,,,
s6022,New Zealand, United Kingdom,,,,,,,,,,
s6023,India,,,,,,,,,,,
s6024,United States,,,,,,,,,,,
s6025,India,,,,,,,,,,,
s6026,Pakistan,,,,,,,,,,,
s6027,United States,,,,,,,,,,,
s6028,United States, China,,,,,,,,,,
s6029,India,,,,,,,,,,,
s6030,United States,,,,,,,,,,,
s6031,United States, United Kingdom,,,,,,,,,,
s6032,United Kingdom, United States,,,,,,,,,,
s6033,United States,,,,,,,,,,,
s6034,Netherlands, Denmark, South Africa,,,,,,,,,
s6035,Canada, United States,,,,,,,,,,
s6036,India,,,,,,,,,,,
s6037,United States,,,,,,,,,,,
s6038,Taiwan,,,,,,,,,,,
s6039,United States,,,,,,,,,,,
s6040,United States,,,,,,,,,,,
s6041,United States,,,,,,,,,,,
s6042,United States,,,,,,,,,,,
s6043,United States,,,,,,,,,,,
s6044,United States,,,,,,,,,,,
s6045,South Korea,,,,,,,,,,,
s6046,,,,,,,,,,,,
s6047,United Arab Emirates, United States,,,,,,,,,,
s6048,United States,,,,,,,,,,,
s6049,Brazil,,,,,,,,,,,
s6050,United States,,,,,,,,,,,
s6051,Netherlands,,,,,,,,,,,
s6052,United Kingdom,,,,,,,,,,,
s6053,United States,,,,,,,,,,,
s6054,United States,,,,,,,,,,,
s6055,Canada,,,,,,,,,,,
s6056,India,,,,,,,,,,,
s6057,Iran, France,,,,,,,,,,
s6058,United States, United Kingdom, France,,,,,,,,,
s6059,United States,,,,,,,,,,,
s6060,Israel, United States,,,,,,,,,,
s6061,United States,,,,,,,,,,,
s6062,United States,,,,,,,,,,,
s6063,United States,,,,,,,,,,,
s6064,India,,,,,,,,,,,
s6065,United States,,,,,,,,,,,
s6066,United States,,,,,,,,,,,
s6067,United Kingdom,,,,,,,,,,,
s6068,United States,,,,,,,,,,,
s6069,Canada,,,,,,,,,,,
s6070,United States,,,,,,,,,,,
s6071,Turkey,,,,,,,,,,,
s6072,India,,,,,,,,,,,
s6073,India,,,,,,,,,,,
s6074,India,,,,,,,,,,,
s6075,India,,,,,,,,,,,
s6076,India,,,,,,,,,,,
s6077,India,,,,,,,,,,,
s6078,Egypt,,,,,,,,,,,
s6079,India,,,,,,,,,,,
s6080,South Korea,,,,,,,,,,,
s6081,United States,,,,,,,,,,,
s6082,United Kingdom, United States, France, Germany,,,,,,,,
s6083,Argentina,,,,,,,,,,,
s6084,Mexico,,,,,,,,,,,
s6085,Canada,,,,,,,,,,,
s6086,United States, United Kingdom,,,,,,,,,,
s6087,United States,,,,,,,,,,,
s6088,Turkey, United States,,,,,,,,,,
s6089,Canada,,,,,,,,,,,
s6090,United States,,,,,,,,,,,
s6091,France,,,,,,,,,,,
s6092,Australia, France,,,,,,,,,,
s6093,India,,,,,,,,,,,
s6094,Canada, United States,,,,,,,,,,
s6095,United Kingdom,,,,,,,,,,,
s6096,United States,,,,,,,,,,,
s6097,United States,,,,,,,,,,,
s6098,United States,,,,,,,,,,,
s6099,United States, Chile,,,,,,,,,,
s6100,United Kingdom,,,,,,,,,,,
s6101,United Kingdom,,,,,,,,,,,
s6102,,,,,,,,,,,,
s6103,India,,,,,,,,,,,
s6104,India,,,,,,,,,,,
s6105,United States,,,,,,,,,,,
s6106,United Kingdom,,,,,,,,,,,
s6107,India,,,,,,,,,,,
s6108,India,,,,,,,,,,,
s6109,Egypt,,,,,,,,,,,
s6110,United States, Bulgaria,,,,,,,,,,
s6111,Spain,,,,,,,,,,,
s6112,United States,,,,,,,,,,,
s6113,United States,,,,,,,,,,,
s6114,United States,,,,,,,,,,,
s6115,Sweden, United States,,,,,,,,,,
s6116,United States,,,,,,,,,,,
s6117,Ireland, United Kingdom, United States,,,,,,,,,
s6118,Spain, Italy,,,,,,,,,,
s6119,United States,,,,,,,,,,,
s6120,United States,,,,,,,,,,,
s6121,United States,,,,,,,,,,,
s6122,United Kingdom,,,,,,,,,,,
s6123,United Kingdom, France, Germany,,,,,,,,,
s6124,United States, Germany, Canada,,,,,,,,,
s6125,United States,,,,,,,,,,,
s6126,United States, India,,,,,,,,,,
s6127,United Kingdom,,,,,,,,,,,
s6128,United States,,,,,,,,,,,
s6129,United States,,,,,,,,,,,
s6130,United Kingdom,,,,,,,,,,,
s6131,India,,,,,,,,,,,
s6132,Egypt,,,,,,,,,,,
s6133,United States,,,,,,,,,,,
s6134,United States,,,,,,,,,,,
s6135,United States,,,,,,,,,,,
s6136,United States,,,,,,,,,,,
s6137,United States,,,,,,,,,,,
s6138,United States,,,,,,,,,,,
s6139,United States,,,,,,,,,,,
s6140,United States,,,,,,,,,,,
s6141,United States,,,,,,,,,,,
s6142,Canada,,,,,,,,,,,
s6143,Canada, Luxembourg,,,,,,,,,,
s6144,United States,,,,,,,,,,,
s6145,United Kingdom, United States,,,,,,,,,,
s6146,United States,,,,,,,,,,,
s6147,United States,,,,,,,,,,,
s6148,United States, Canada,,,,,,,,,,
s6149,United States,,,,,,,,,,,
s6150,United Kingdom,,,,,,,,,,,
s6151,India,,,,,,,,,,,
s6152,United States,,,,,,,,,,,
s6153,United States,,,,,,,,,,,
s6154,United States,,,,,,,,,,,
s6155,United States,,,,,,,,,,,
s6156,Egypt,,,,,,,,,,,
s6157,Taiwan,,,,,,,,,,,
s6158,United States,,,,,,,,,,,
s6159,Egypt,,,,,,,,,,,
s6160,India,,,,,,,,,,,
s6161,Spain,,,,,,,,,,,
s6162,United States,,,,,,,,,,,
s6163,United States,,,,,,,,,,,
s6164,United States,,,,,,,,,,,
s6165,United States,,,,,,,,,,,
s6166,India, Germany,,,,,,,,,,
s6167,India,,,,,,,,,,,
s6168,India,,,,,,,,,,,
s6169,India,,,,,,,,,,,
s6170,United States,,,,,,,,,,,
s6171,Brazil, Netherlands, United States, Colombia, Austria, Germany,,,,,,
s6172,United States,,,,,,,,,,,
s6173,Egypt,,,,,,,,,,,
s6174,,,,,,,,,,,,
s6175,United States,,,,,,,,,,,
s6176,United States,,,,,,,,,,,
s6177,India,,,,,,,,,,,
s6178,Japan,,,,,,,,,,,
s6179,United States,,,,,,,,,,,
s6180,United States,,,,,,,,,,,
s6181,United States, Canada,,,,,,,,,,
s6182,France, Canada, Belgium,,,,,,,,,
s6183,United States,,,,,,,,,,,
s6184,Egypt,,,,,,,,,,,
s6185,Indonesia,,,,,,,,,,,
s6186,United States,,,,,,,,,,,
s6187,United Kingdom, United States,,,,,,,,,,
s6188,United States,,,,,,,,,,,
s6189,United States,,,,,,,,,,,
s6190,United States,,,,,,,,,,,
s6191,South Korea,,,,,,,,,,,
s6192,United States,,,,,,,,,,,
s6193,Canada,,,,,,,,,,,
s6194,United States, Canada,,,,,,,,,,
s6195,Canada, France,,,,,,,,,,
s6196,United Kingdom,,,,,,,,,,,
s6197,Chile,,,,,,,,,,,
s6198,United Kingdom,,,,,,,,,,,
s6199,Australia,,,,,,,,,,,
s6200,Bulgaria, United States, Spain, Canada,,,,,,,,
s6201,United States,,,,,,,,,,,
s6202,Sweden, Netherlands,,,,,,,,,,
s6203,India,,,,,,,,,,,
s6204,India,,,,,,,,,,,
s6205,Turkey,,,,,,,,,,,
s6206,France, United States, Mexico,,,,,,,,,
s6207,India,,,,,,,,,,,
s6208,Brazil,,,,,,,,,,,
s6209,Canada,,,,,,,,,,,
s6210,United States,,,,,,,,,,,
s6211,Australia, United Kingdom, United Arab Emirates, Canada,,,,,,,,
s6212,United States,,,,,,,,,,,
s6213,United States,,,,,,,,,,,
s6214,United Kingdom,,,,,,,,,,,
s6215,Singapore, United States,,,,,,,,,,
s6216,United States, Canada,,,,,,,,,,
s6217,India,,,,,,,,,,,
s6218,India,,,,,,,,,,,
s6219,United States,,,,,,,,,,,
s6220,Chile,,,,,,,,,,,
s6221,United States,,,,,,,,,,,
s6222,United States,,,,,,,,,,,
s6223,United States,,,,,,,,,,,
s6224,Pakistan,,,,,,,,,,,
s6225,Turkey,,,,,,,,,,,
s6226,United States,,,,,,,,,,,
s6227,United States,,,,,,,,,,,
s6228,Thailand,,,,,,,,,,,
s6229,,,,,,,,,,,,
s6230,Thailand,,,,,,,,,,,
s6231,Thailand,,,,,,,,,,,
s6232,Spain,,,,,,,,,,,
s6233,India,,,,,,,,,,,
s6234,Australia, Armenia, Japan, Jordan, Mexico, Mongolia, New Zealand, Philippines, South Africa, Sweden, United States, Uruguay
s6235,United States,,,,,,,,,,,
s6236,United States,,,,,,,,,,,
s6237,United States,,,,,,,,,,,
s6238,United States,,,,,,,,,,,
s6239,United States,,,,,,,,,,,
s6240,United States,,,,,,,,,,,
s6241,United States, Canada,,,,,,,,,,
s6242,United States, Canada,,,,,,,,,,
s6243,United States,,,,,,,,,,,
s6244,United States,,,,,,,,,,,
s6245,United States,,,,,,,,,,,
s6246,Chile,,,,,,,,,,,
s6247,India,,,,,,,,,,,
s6248,United States,,,,,,,,,,,
s6249,United States, France,,,,,,,,,,
s6250,Italy,,,,,,,,,,,
s6251,United States,,,,,,,,,,,
s6252,United States,,,,,,,,,,,
s6253,United States,,,,,,,,,,,
s6254,United Kingdom,,,,,,,,,,,
s6255,India,,,,,,,,,,,
s6256,India,,,,,,,,,,,
s6257,United States, Australia,,,,,,,,,,
s6258,United States,,,,,,,,,,,
s6259,Russia,,,,,,,,,,,
s6260,Germany,,,,,,,,,,,
s6261,United Kingdom, United States,,,,,,,,,,
s6262,United States,,,,,,,,,,,
s6263,Canada,,,,,,,,,,,
s6264,South Korea,,,,,,,,,,,
s6265,Canada,,,,,,,,,,,
s6266,,,,,,,,,,,,
s6267,United States,,,,,,,,,,,
s6268,United States,,,,,,,,,,,
s6269,Indonesia,,,,,,,,,,,
s6270,Egypt,,,,,,,,,,,
s6271,United Kingdom, Ireland,,,,,,,,,,
s6272,United States,,,,,,,,,,,
s6273,United States,,,,,,,,,,,
s6274,Japan, United States,,,,,,,,,,
s6275,United States,,,,,,,,,,,
s6276,,,,,,,,,,,,
s6277,Turkey,,,,,,,,,,,
s6278,India,,,,,,,,,,,
s6279,United Kingdom,,,,,,,,,,,
s6280,United States,,,,,,,,,,,
s6281,Canada,,,,,,,,,,,
s6282,United States,,,,,,,,,,,
s6283,United States,,,,,,,,,,,
s6284,United States,,,,,,,,,,,
s6285,United States,,,,,,,,,,,
s6286,Turkey,,,,,,,,,,,
s6287,Germany,,,,,,,,,,,
s6288,,,,,,,,,,,,
s6289,United States,,,,,,,,,,,
s6290,India,,,,,,,,,,,
s6291,Egypt,,,,,,,,,,,
s6292,Japan,,,,,,,,,,,
s6293,United States, India,,,,,,,,,,
s6294,India, Iran,,,,,,,,,,
s6295,India,,,,,,,,,,,
s6296,India,,,,,,,,,,,
s6297,India,,,,,,,,,,,
s6298,,,,,,,,,,,,
s6299,India,,,,,,,,,,,
s6300,India,,,,,,,,,,,
s6301,India,,,,,,,,,,,
s6302,United States, France, Japan,,,,,,,,,
s6303,United States,,,,,,,,,,,
s6304,United States,,,,,,,,,,,
s6305,United Kingdom,,,,,,,,,,,
s6306,United States, Germany,,,,,,,,,,
s6307,United States,,,,,,,,,,,
s6308,Denmark,,,,,,,,,,,
s6309,United States,,,,,,,,,,,
s6310,United Kingdom,,,,,,,,,,,
s6311,United States,,,,,,,,,,,
